,id,positive_negtive,public_date,label
1135,f000950527a6feb62f149189ece3a08205a1c9a27bbdf8ed,中立,977.0,1
1136,f000950527a6feb62f149189ece3a08205a1c9a27bbdf8ed,中立,1042.0,1
1137,f000950527a6feb62f149189ece3a08205a1c9a27bbdf8ed,中立,1343.0,1
1138,f000950527a6feb62f149189ece3a08205a1c9a27bbdf8ed,中立,1883.0,1
1139,f000950527a6feb62f149189ece3a08205a1c9a27bbdf8ed,中立,1883.0,1
1140,f000950527a6feb62f149189ece3a08205a1c9a27bbdf8ed,中立,2252.0,1
1141,f000950527a6feb65aa8ce142b29d91d31b1fd240b4a3f64,中立,197.0,0
1142,216bd2aaf4d0792484fc64abae4bc73b556eacaa153e78c7,积极,276.0,0
1143,e9f7b28ec10e04700251c33a8cf7afb41de4f226023b36dd,积极,235.0,0
1144,d8071a739aa75a3b583a19bb022aca044323c53e4f4c549d,中立,986.0,0
1145,d8071a739aa75a3b583a19bb022aca044323c53e4f4c549d,积极,1052.0,0
1146,d8071a739aa75a3b583a19bb022aca044323c53e4f4c549d,中立,1054.0,0
1147,d8071a739aa75a3b583a19bb022aca044323c53e4f4c549d,中立,1063.0,0
1148,d8071a739aa75a3b583a19bb022aca044323c53e4f4c549d,中立,1425.0,0
1149,d8071a739aa75a3b583a19bb022aca044323c53e4f4c549d,中立,1462.0,0
1150,d8071a739aa75a3b583a19bb022aca044323c53e4f4c549d,积极,1497.0,0
1151,d8071a739aa75a3b583a19bb022aca044323c53e4f4c549d,中立,1629.0,0
1152,f000950527a6feb6121b1c153ac0f6df31e105e4f0778877,消极,990.0,1
1153,f000950527a6feb6121b1c153ac0f6df31e105e4f0778877,消极,991.0,1
1154,f000950527a6feb6121b1c153ac0f6df31e105e4f0778877,消极,991.0,1
1155,f000950527a6feb6121b1c153ac0f6df31e105e4f0778877,中立,992.0,1
1156,f000950527a6feb6121b1c153ac0f6df31e105e4f0778877,消极,992.0,1
1157,f000950527a6feb6121b1c153ac0f6df31e105e4f0778877,消极,992.0,1
1158,d8071a739aa75a3b11b6f1bb8eadc096bf88595d586028ed,中立,188.0,0
1159,47645761dc56bb8c270e08c5030041b1849d06cb34dddd3e,中立,180.0,0
1160,f000950527a6feb60b0512bf99b49a719a5cefe583ca9a97,积极,229.0,0
1161,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,,1
1162,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,219.0,1
1163,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,332.0,1
1164,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,927.0,1
1165,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,998.0,1
1166,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,998.0,1
1167,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1055.0,1
1168,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1057.0,1
1169,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1059.0,1
1170,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1059.0,1
1171,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,1060.0,1
1172,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,167.0,1
1173,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1065.0,1
1174,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1066.0,1
1175,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,1080.0,1
1176,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1128.0,1
1177,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1129.0,1
1178,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1150.0,1
1179,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1166.0,1
1180,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1166.0,1
1181,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1174.0,1
1182,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1221.0,1
1183,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,174.0,1
1184,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1262.0,1
1185,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1262.0,1
1186,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1263.0,1
1187,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1264.0,1
1188,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,1297.0,1
1189,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1306.0,1
1190,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1307.0,1
1191,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,1308.0,1
1192,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,消极,1321.0,1
1193,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1327.0,1
1194,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,178.0,1
1195,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,1367.0,1
1196,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1427.0,1
1197,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,1473.0,1
1198,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1478.0,1
1199,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,1491.0,1
1200,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,1491.0,1
1201,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,1790.0,1
1202,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,1795.0,1
1203,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,1796.0,1
1204,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1815.0,1
1205,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,178.0,1
1206,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,积极,1816.0,1
1207,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,178.0,1
1208,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,178.0,1
1209,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,213.0,1
1210,d8071a739aa75a3bb574df9edeb7d152892dc454f3195d2f,中立,218.0,1
1211,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,369.0,1
1212,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1579.0,1
1213,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1579.0,1
1214,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1580.0,1
1215,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1580.0,1
1216,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,消极,1580.0,1
1217,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1580.0,1
1218,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1580.0,1
1219,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1604.0,1
1220,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,消极,1797.0,1
1221,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1915.0,1
1222,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,856.0,1
1223,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1941.0,1
1224,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,2042.0,1
1225,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,消极,2044.0,1
1226,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,消极,2047.0,1
1227,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,2047.0,1
1228,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,消极,2110.0,1
1229,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,2111.0,1
1230,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,消极,2111.0,1
1231,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,积极,2126.0,1
1232,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,2664.0,1
1233,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,944.0,1
1234,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,3015.0,1
1235,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,3098.0,1
1236,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,3160.0,1
1237,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,3161.0,1
1238,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,消极,3294.0,1
1239,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,消极,3295.0,1
1240,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1254.0,1
1241,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1255.0,1
1242,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,消极,1461.0,1
1243,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1494.0,1
1244,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1524.0,1
1245,f000950527a6feb6ca04e4052f3c1ac35323b9d53c0e5cd8,中立,1550.0,1
1246,f000950527a6feb66999919ac1ecf117b9b5cf80fa2457f9,中立,2944.0,0
1247,f000950527a6feb6cc339c4392bc5b8f7e0b2a796e445d77,积极,1418.0,1
1248,f000950527a6feb6cc339c4392bc5b8f7e0b2a796e445d77,积极,1540.0,1
1249,f000950527a6feb6c0d55b5be0d188df3e1380d03b8e4cc0,消极,2144.0,1
1250,f000950527a6feb6c0d55b5be0d188df3e1380d03b8e4cc0,消极,2144.0,1
1251,f000950527a6feb6c0d55b5be0d188df3e1380d03b8e4cc0,消极,2159.0,1
1252,f000950527a6feb6efc0db5ad551d3b66cb269789c8cd193,消极,2139.0,1
1253,f000950527a6feb6efc0db5ad551d3b66cb269789c8cd193,消极,2144.0,1
1254,f000950527a6feb6efc0db5ad551d3b66cb269789c8cd193,消极,2144.0,1
1255,e9f7b28ec10e0470e20f538eef11ee4e092e7360798e3cff,中立,235.0,0
1256,d8071a739aa75a3bdff20d27bb5fcaa82b54dfb1b44d1203,积极,123.0,0
1257,d8071a739aa75a3bdff20d27bb5fcaa82b54dfb1b44d1203,积极,124.0,0
1258,d8071a739aa75a3bdff20d27bb5fcaa82b54dfb1b44d1203,积极,125.0,0
1259,47645761dc56bb8caa5ccb8f034cc63464a68133aefb8443,中立,283.0,0
1260,f000950527a6feb65a479e993c1352e55fdd914501a03ad9,积极,124.0,0
1261,f000950527a6feb65a479e993c1352e55fdd914501a03ad9,积极,642.0,0
1262,f000950527a6feb65a479e993c1352e55fdd914501a03ad9,积极,649.0,0
1263,f000950527a6feb65a479e993c1352e55fdd914501a03ad9,积极,725.0,0
1264,f000950527a6feb65a479e993c1352e55fdd914501a03ad9,积极,143.0,0
1265,f000950527a6feb65a479e993c1352e55fdd914501a03ad9,中立,325.0,0
1266,f000950527a6feb65a479e993c1352e55fdd914501a03ad9,中立,344.0,0
1267,f000950527a6feb65a479e993c1352e55fdd914501a03ad9,积极,377.0,0
1268,f000950527a6feb65a479e993c1352e55fdd914501a03ad9,积极,398.0,0
1269,f000950527a6feb65a479e993c1352e55fdd914501a03ad9,积极,402.0,0
1270,f000950527a6feb65a479e993c1352e55fdd914501a03ad9,积极,552.0,0
1271,f000950527a6feb65a479e993c1352e55fdd914501a03ad9,积极,587.0,0
1272,e9f7b28ec10e04709a65711ee6a16104c7431a9c4538cbe3,积极,453.0,0
1273,59b38c56de38368359f9324e01f72ec1432f11ab75d3b12c,中立,187.0,1
1274,59b38c56de383683ccb2678db0f64527691a3912c71a8d5b,消极,166.0,1
1275,59b38c56de383683ccb2678db0f64527691a3912c71a8d5b,中立,178.0,1
1276,59b38c56de383683ccb2678db0f64527691a3912c71a8d5b,中立,241.0,1
1277,59b38c56de383683ccb2678db0f64527691a3912c71a8d5b,消极,395.0,1
1278,59b38c56de383683ccb2678db0f64527691a3912c71a8d5b,消极,488.0,1
1279,59b38c56de383683ccb2678db0f64527691a3912c71a8d5b,消极,582.0,1
1280,59b38c56de383683ccb2678db0f64527691a3912c71a8d5b,中立,586.0,1
1281,59b38c56de383683ccb2678db0f64527691a3912c71a8d5b,中立,1066.0,1
1282,59b38c56de383683ccb2678db0f64527691a3912c71a8d5b,中立,1066.0,1
1283,e9f7b28ec10e04706c9a98ff806d16b80387698527207a02,中立,971.0,0
1284,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,130.0,1
1285,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,527.0,1
1286,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,527.0,1
1287,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,529.0,1
1288,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,529.0,1
1289,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,530.0,1
1290,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,720.0,1
1291,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,720.0,1
1292,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,720.0,1
1293,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,798.0,1
1294,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,131.0,1
1295,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,132.0,1
1296,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,中立,181.0,1
1297,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,308.0,1
1298,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,中立,312.0,1
1299,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,消极,313.0,1
1300,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,中立,349.0,1
1301,f000950527a6feb6772a15f1fd8ff8193bfb690f0c849345,积极,425.0,1
1302,f000950527a6feb69d8bf58f6607259107077e4059ba3537,积极,480.0,0
1303,f000950527a6feb69d8bf58f6607259107077e4059ba3537,积极,2214.0,0
1304,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,170.0,1
1305,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,819.0,1
1306,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,823.0,1
1307,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,849.0,1
1308,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,消极,893.0,1
1309,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1045.0,1
1310,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1236.0,1
1311,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,积极,1320.0,1
1312,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1321.0,1
1313,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1403.0,1
1314,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1415.0,1
1315,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,170.0,1
1316,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1425.0,1
1317,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1425.0,1
1318,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1425.0,1
1319,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1574.0,1
1320,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1587.0,1
1321,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,消极,1590.0,1
1322,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1594.0,1
1323,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1595.0,1
1324,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,消极,1595.0,1
1325,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1595.0,1
1326,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,消极,352.0,1
1327,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1595.0,1
1328,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1600.0,1
1329,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1615.0,1
1330,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1655.0,1
1331,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1697.0,1
1332,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1705.0,1
1333,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,积极,1734.0,1
1334,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1755.0,1
1335,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1793.0,1
1336,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1804.0,1
1337,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,353.0,1
1338,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1817.0,1
1339,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,1942.0,1
1340,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,积极,2035.0,1
1341,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,消极,2153.0,1
1342,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2153.0,1
1343,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2157.0,1
1344,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,积极,2169.0,1
1345,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2215.0,1
1346,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2215.0,1
1347,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2290.0,1
1348,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,391.0,1
1349,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2295.0,1
1350,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2305.0,1
1351,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2305.0,1
1352,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2305.0,1
1353,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2305.0,1
1354,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2305.0,1
1355,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2305.0,1
1356,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2306.0,1
1357,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2306.0,1
1358,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2370.0,1
1359,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,720.0,1
1360,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2382.0,1
1361,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2385.0,1
1362,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2385.0,1
1363,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2385.0,1
1364,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,消极,2420.0,1
1365,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2420.0,1
1366,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,消极,2420.0,1
1367,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2421.0,1
1368,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2426.0,1
1369,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2519.0,1
1370,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,724.0,1
1371,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2519.0,1
1372,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2550.0,1
1373,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2717.0,1
1374,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2729.0,1
1375,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,消极,2731.0,1
1376,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2731.0,1
1377,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2731.0,1
1378,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,消极,2731.0,1
1379,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,2732.0,1
1380,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,积极,724.0,1
1381,59b38c56de383683b66ec8775abc9b3b14c720df6ec575e2,中立,727.0,1
1382,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,389.0,1
1383,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2162.0,1
1384,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2162.0,1
1385,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2162.0,1
1386,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2162.0,1
1387,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2262.0,1
1388,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2263.0,1
1389,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2263.0,1
1390,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2370.0,1
1391,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2399.0,1
1392,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2402.0,1
1393,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,717.0,1
1394,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2439.0,1
1395,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2439.0,1
1396,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2440.0,1
1397,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2455.0,1
1398,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2473.0,1
1399,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2473.0,1
1400,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2545.0,1
1401,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2546.0,1
1402,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2546.0,1
1403,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,729.0,1
1404,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,消极,1132.0,1
1405,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2039.0,1
1406,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2040.0,1
1407,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2161.0,1
1408,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2161.0,1
1409,f000950527a6feb6c5ff4b2f20bd1e3c7e56d4128f66589d,中立,2162.0,1
1410,59b38c56de38368365cada7173296c476e815b98f346a6e6,消极,143.0,1
1411,59b38c56de38368365cada7173296c476e815b98f346a6e6,消极,147.0,1
1412,59b38c56de38368365cada7173296c476e815b98f346a6e6,中立,147.0,1
1413,59b38c56de38368365cada7173296c476e815b98f346a6e6,中立,152.0,1
1414,59b38c56de38368365cada7173296c476e815b98f346a6e6,中立,155.0,1
1415,f000950527a6feb69f42b2bd5f257bfb1239051452901510,积极,1654.0,0
1416,f000950527a6feb69f42b2bd5f257bfb1239051452901510,积极,1654.0,0
1417,f000950527a6feb69f42b2bd5f257bfb1239051452901510,中立,1658.0,0
1418,f000950527a6feb69f42b2bd5f257bfb1239051452901510,积极,1658.0,0
1419,f000950527a6feb69f42b2bd5f257bfb1239051452901510,积极,1661.0,0
1420,f000950527a6feb69f42b2bd5f257bfb1239051452901510,积极,1661.0,0
1421,d8071a739aa75a3be34e73a1339f8a1639bf13e49bbdee27,中立,178.0,0
1422,d8071a739aa75a3be34e73a1339f8a1639bf13e49bbdee27,中立,249.0,0
1423,d8071a739aa75a3be34e73a1339f8a1639bf13e49bbdee27,中立,262.0,0
1424,d8071a739aa75a3be34e73a1339f8a1639bf13e49bbdee27,中立,265.0,0
1425,d8071a739aa75a3be34e73a1339f8a1639bf13e49bbdee27,中立,269.0,0
1426,d8071a739aa75a3be34e73a1339f8a1639bf13e49bbdee27,中立,269.0,0
1427,d8071a739aa75a3be34e73a1339f8a1639bf13e49bbdee27,中立,346.0,0
1428,d8071a739aa75a3be34e73a1339f8a1639bf13e49bbdee27,中立,347.0,0
1429,d8071a739aa75a3be34e73a1339f8a1639bf13e49bbdee27,积极,347.0,0
1430,d8071a739aa75a3be34e73a1339f8a1639bf13e49bbdee27,积极,565.0,0
1431,e9f7b28ec10e0470f6299615749b2ef8b187b4614caed384,消极,1054.0,0
1432,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,130.0,1
1433,59b38c56de383683c5e154dffd3f2ef869179af131548549,积极,724.0,1
1434,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,727.0,1
1435,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,759.0,1
1436,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,819.0,1
1437,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,823.0,1
1438,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,849.0,1
1439,59b38c56de383683c5e154dffd3f2ef869179af131548549,消极,893.0,1
1440,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,1045.0,1
1441,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,1060.0,1
1442,59b38c56de383683c5e154dffd3f2ef869179af131548549,积极,1087.0,1
1443,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,170.0,1
1444,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,1236.0,1
1445,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,1321.0,1
1446,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,1415.0,1
1447,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,1425.0,1
1448,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,1425.0,1
1449,59b38c56de383683c5e154dffd3f2ef869179af131548549,中立,1425.0,1
